ReviewID;ReviewTitle;ReviewContent;UserID;ProductID
RYS9FSF2IYAMQ;Value for money; comparatively light- Cleans extremely well due to strong suction power.- looks good. Good clean design.- power cord is very long.- easy to store;AFKSXB5D4V7OTDHTLNFF5COQ4C5A;B07SRM58TP
R20RA7F53RKEWU;Product as describe;I recvd product within 3 dys while owing to rural area other product tks 10 dys to deliver n product recvd at gd condition n works well;AFVKRRAFQOO6G7UIAK6H44N3AHUQ;B00EDJJ7FS
RX5JXI5MY648T;Good product; aftr use if smthng cms up will review again;AEDG2D2EUJBTRXOTXTERTO45O3YQ;B00EDJJ7FS
R1P43OQ1EQ8EIT;Good product but price high.;It works good. Nice heating. But hard to clean as it has ridges and small gap between the hot plate and the controls and also below the plate edges.. Other than that;AGQMHEOMID4JPWI362AEVAFIAM3A;B00EDJJ7FS
R18PMGZTANNTV7;I miss my gas stove.... Induction sucks :(; fine product;AFRUVFPVIIIWUPPXM7EQEXD6I5BQ;B00EDJJ7FS
R1UZ4DMD2H0S1H;Great value;2500 se jyada price nahi hona chahiye tha. Use karne mein bahut achha hai;AETNTQXA5XZFHEBM6KKNB3I4SH3A;B00EDJJ7FS
R1I1N1NYQ2TMVX;No1;Over all I'm really disappointed by the product and especially cooking experience. I was used to normal gas and it was easy to regulate to propper temperature. This product has only like 8 temperature settings and it is either too hot or too cold and cannot be set in middle. For example when I set 160C then it is burning toasts and onions... When I set one step lower it is 130C and it is not enough for frying :(((.Also you need to buy more expensive induction friendly cookware. And even when I invest to expensive Tefal pan it heat mostly in the center and it is much colder on the edges... You can see on pictures that watter boiling only in middle;AH4KRGUX424RRJAJL2N7BQKGC3XA;B00EDJJ7FS
R3CZD69S9SFWJT;;" and toast being burnt in middle and raw outside :((( The pan is very good and has induction area over whole bottom so I'm sure the fault is in this philips stove... You can see the pan from bottom that induction area is almost over whole bottom... Also due to fact that only center is hot then frying onions is taking much longer than on normal gas stove where heat is better distributed :((( And even though you spent more time frying the onions the result is worse... Onion is little burned from outside and still not soft inside... I'm really disappointed by frying experience compared to gas stove...There is one positive side and that is that heating is quick. My pressure cooker star whistling quite quickly. Faster than on gas stove. Also you can set time for like 10 minut and leave it which is quite convenient...Controll is easy. But I hate details. First I love one detail. There is ""pause"" button which is very cool. If something heats too quickly or you just need to quickly do something else you press pause button and there is no new heat - It is much nicer compared to gas stove where you would need to turn off";AG73LD2KHD5QVU277LLIT3VMT7ZA;B00EDJJ7FS
R3IRM4HQ0TXTJB;Good;" light up again and then find right flame again... Here you just press pause again and cook as before... But that is only thing that I love. Otherwise I hate how it is designed.... First basiclly whole top row of buttons is useless. Those buttons are preset temperatures. But anyway those temperatures are wrong or just for items you do not cook... Like there is 'stirr fry' button and it set 180C. It totally burns onion... I set usually 180C for beginning and then soon change for 160C. But even 160C is too much burning... But lower setting is only 130C which is not frying at all. I would need like 150C I guess and it is impossible to set :((( ...Also I noticed another issue that stove is sometimes making automatic pauses. It heats and than probably when it thinks it is too hot then it stop completelly and in like 10 seconds starts again. So instead of consistentn temperatures it is doing on and off.But back to controll. Except from fact that preset temperatures are useless when you want to change temperature it won't let you or let you to do only one '-' but not 2 times '-'. Why??? I don't know probably ill will... You need to first press ""manual"" button which change temperature completely to 130C and only then you can freely press +/- and set your desired temperature. So basically I never use any preset mode and I always only press 'manual' and +/- to set my temperature...Another control is setting time. I must say satting time is useful feature and I love it";AHSIPI7MVS5ICRZJW6FJEDI2TBKQ;B00EDJJ7FS
R2Z21OHZH69ASO;Poor packaging;  2                                                                  ;AHQKNH5JPOQWCNN2ZCUK34VEJAKQ;B009P2LK08
R3SYP2PI42JEC;Nice products;Nice products;AEFYKJA3MREFE47PSGVWXKAZNX5A;B009P2LK08
R2YFP1LKOMNN5J;Good;Good product;AHDMM2TUZE7W7XK5BLDOMBCAKCGQ;B009P2LK08
R33NMVBM2NHVRJ;Spr;https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/81xVUFEVuIL._SY88.jpg;AEND2YIQWXODS5XLFTNBWNCFHJHQ;B009P2LK08
RQCGOLYO4S7UF;Worth to money;;AEFDI2YRIMBNCPVHEGTCZ3EEJJBQ;B009P2LK08
R3NI7GYUBF68Y7;Heating is little less;Less heating according to the price.;AFMLMNJBBQY6VM55KS2KJR2XVLSA;B009P2LK08
R2XGVVTMBU4PQP;Good for heating a single room.;Works well;AFQRLX3MNPS6RGV4NY5BEXMGZNKA;B009P2LK08
RC2P508NWBM5I;Acha hai; has been using it from a month for Bangalore like temperature in winters. Good for a single room heating purpose. Doesnt get too much heated. Kept it on whole night. there is no temp control as it is not needed for 1000watt heaters.;AFQQYXNVJ7GGOQT4GZBROESNKX4A;B009P2LK08
RA7Q9QDG5JCPA;Egg boiler;Hi;AF2FWVZPG6WMO4ERTECABX7BLUGQ;B07GMFY9QM
R22K8FW0YEB5RU;Time efficient..easy to use; The product is working good. And taking only 5 ms to cook the eggs i can rate by 4 out of 5;AFHFTUD3BM25DHFHSE7N642W5LEQ;B07GMFY9QM
R2BVDAB2VQXQ5K;Good to use;It's a good product Nice!! eggs are perfectly boiled after 10 minAm little bit afraid to clean the bottom as it is electricThak you;AF7JB6HX2S3TCZRZSRJFOWRCW7CQ;B07GMFY9QM
R9MSI1TDK6AI7;Value for money;This product is easy to use & it boil eggs properly.;AFDVOFPLM2S3QKJ4FVMZRSCKOT5A;B07GMFY9QM
RU2SGN0UVZU6E;Very good product;That's it. nothing fancy. Looks cheap price cheap but get's the work done;AGDKPXTUSV3HTZTBDED64VHC5J5A;B07GMFY9QM
ROIO5NPQ0WAKA;Achha hai egg boil achhe hote hai;Very good product and value for money;AEA6LQAAQNTPHS6NGAL6DDVFJZ3A;B07GMFY9QM
R3M83FVS6RZHFI;Best in Business;Everything is fine;AFX3KZYHLGEF5Y2EAEGRMVVPBHTA;B07GMFY9QM
R3QMLOKIJFMZ4P;as the price product is good;Quicker to Boil With High Efficiency;AHXGBF2ZTVWC64GMFRCTEINBQZIA;B07GMFY9QM
R3B1NJNBALUM2H;Very useful!;Hassle free and easy to use;AHRVVXFPTDB3B4XEYTEX3C4ZF2PA;B07S851WX5
R1EFUHICJGU63W;Good one for the price;It's good and it does it work swiftly. Disadvantage is its max temperature range it could attain is less I feel. But never got a burnt sandwich with this one.;AEU7MCZY4XW4EDOXAYKPNDPTWKMA;B07S851WX5
R3HFY8AWPFLRNT;Temperature;All are good ...only you need to take care about heat and cutoff time of light...otherwise your sandwich will burn;AHF32Q6YAAQ7QNHEROCDCCWFUOPQ;B07S851WX5
R3LVLRY6NMIF7B;temparature controll is needed;it's a very nice product even  though  the temperature control is  not  that great you have to preheat it before the  cord  is too big for my liking  but it's fine there are some cons its top gets very heated when u are using it;AGPRDVIBLQ763CQ2BOC4WHZQ4KHA;B07S851WX5
R2Y0A81BUR7EDN;Good product but price is too be very high;u have to preheat it;AE3AMYF4V4BHW3J5ODDAU6WECIRA;B07S851WX5
R33DUUU55Z1BOA;Quality of material; it takes time to cool which is a big thing overall product is fit 7/10 would recommend so it would be 5 stars if it had nice  temperature  control the grill overall is nice but they  could improve and  a huge thing the lights given above it turn red and yellow it should be  green since yellow means waiting and stuff and in the beginning I thought the same thing and my sandwich burned the  wires at the back get heated up as well which can cause fire and is dangerous;AGKNIH5C6WURF7GXXLBVS4HCEWHA;B07S851WX5
R32UYDCW4OGWK2;Best;We are useeing currently this product;AFSPKHQPAW6WL74AXVQ7SGVQD3UQ;B07S851WX5
R1XBU0BS4M545R;Good product;As per accepted this is Good product;AHARN7LNP2PZHIXOX4FOADQWQCBA;B07S851WX5
R3K3UN3YSLI8K9;Worthy;Good press;AFQJZK36S3SRAAAD3376U4KTPU6Q;B01MY839VW
RE7V0E8WMQXEZ;Love this product;Nice product;AF5WVB3K3SQOW74FF45MMSZ7IT4A;B01MY839VW
R1G9EQA21P73JD;Good;Good;AECTQFMI5LITXPVVXAMCEN7T4OMA;B01MY839VW
R3HUUS03G360Q3;Good;Yes;AHGYKNL6LSZEE7TP7CPLHDZXBNFQ;B01MY839VW
R36NLGQ9NGSPCE;It can be used for two years;It is a use and throw product.It can be used for 2-3 years.it can't be repaired properly.;AHZQRNFYLWZV3PCNKMUXLLAL6Y5Q;B01MY839VW
R1KB6EXTCM1C1H;;Good product;AEU5D4GBLUFHIEJXMJEX4L6TP5FA;B01MY839VW
R2YGR0FZXDNLXL;Best in this price;I liked the product;AHF7NDPWJ435H5NW5V6B4CLR7NFQ;B01MY839VW
R1X3FG1SX99UKT; will serve the purpose you bought it for.; color;AHKWS73ZN752YNYJI3RUUS2MHCSA;B01MY839VW
R2GKWK7SWXRZHR;For medium sized room;;AGWW6QNDSOJD7QJMPIUX6ARHJNYQ;B09LV1CMGH
R3ME9LEM264R7O;Best product;Nice blower;AGBTCEQQM6J6NFR5SH5RLAFUGFTQ;B09LV1CMGH
R2B4QC6Z8AM7H1;For bed only;Not heating full room;AGEBDGHKAWRQ3G2K5AKRTQTCKQSA;B09LV1CMGH
RZLN7G4GGELUS;not for full room; only bed;AH6ZP7UHCY3RFNPXJFR3EKEVNR3Q;B09LV1CMGH
R26JLYEZYUE691;Damage;Product is broken;AGJ7O6CXXXUN72WOV5JID7X7ZBMQ;B09LV1CMGH
R2ZHISR958ZRRA;Its okay;The body is made of soft plastic. As per price its okay.;AF3X5JX4FUQRCMHTMKZUDHWJ7B4A;B09LV1CMGH
R2GXFJHTKM6SQ5;Does the job;Review after 10 days usage.Material of the heater is plastic and seems okay. I use it to warm the 16*10 room. In the room temperature of 15*-20*. I could feel the room gets warm in 1 hr. Blowing hot air can be felt upto 4 ft. It comes with 15A plug. I use converter 16A to 5A.With 16A outlet it could perform much betterReally a good product.;AFNYWWOJRBL24SML73HBJVSRXMEQ;B09LV1CMGH
R29Z3ZW915UAB9;Not Good ;Not good;AFK6FJPTHV56DSXXPAMBI4F7YUCQ;B09LV1CMGH
R3RTCJ45K1TVI5;Good product worth of money;Philips GC181 is a good iron. I have been using for six months its good;AETWBQWWSOPB4VOZOE6DGW5XCJWA;B01EY310UM
R2TNNBN083XH9K;Its okay;Okay;AFDW64EF2N4FNSHZW32LOUJXBTMQ;B01EY310UM
R2FLP6EL0L0JOS;Not so superb;This is heavy;AEUDVR5JPNG73EPOGFLXQVUHDVAA;B01EY310UM
R1RLWIOVF1FTHT;Philips Always THE BEST; but still does not remove all wrinkles;AFLK4LJALINEZNWRQDQX3NZPKKFA;B01EY310UM
R9N90QYWD7OVZ;Heavy weight iron; heats heavily after some time.. But better relatively..;AF6COZRJZXGM4WLJMA2ESMYPHOQA;B01EY310UM
R1J6WTXOR5BCPR;Very good;I Like It VERY Much;AHM3XHTCR53YQNLERSXFPVJNMC7Q;B01EY310UM
RGAWUJYXKIWME;Super nice;Temperature control is good;AGQK3ZY7A4QZOCBKS7VLUEYNRZLQ;B01EY310UM
R3L2SDIE2FLY0Z;Good One iron. Value for money and best one to used it;Very good;AHMU2CWOELBGT7EFCMWFQE5444YA;B01EY310UM
R3CBVBYG86OTNE;Nice iron box. Temperature control can be better.;Nice one;AET6ITYPXTZDZO5QV36VRCTRCTVQ;B008YW8M0G
R1ORPCJXGPUPVE;Product quality;  I am used to Phillips for so long now;AHIQYP5QKXYWXGJC5Z6YGIZVQTKA;B008YW8M0G
R37U89LOKROQXX;Very nice product;  but the plate coating was gone;AGKQOLRC23XPWPMGZZI4PT44WAIA;B008YW8M0G
R2T042UGY7VP5N;Great Product;  causing damage;AGRTR5T37N7NSBIH253DULSBE3VA;B008YW8M0G
R2Z4FJ0M105SGA;It is gud for normal use...; stains on clothes.  so checked and went ahead with Bajaj did to its reviews and brand value.  I would say decent product;AG7WUOUVMGXDRZPOUVXHK4MLB6LQ;B008YW8M0G
R22ODR0WD8IETY;Okk;  easy to use only thing is temperature control could be little better compared to Phillips and pressing needs more weight to be applied compared to Phillips.;AGVUDFWDMNQD6KRLLMCRY5TPG27A;B008YW8M0G
RB0722F22JJV4;It's good;It very good product and reliability. Almost iam using more than 4 months;AG4KV3ADPE2DJLL72U64WNSGHVUQ;B008YW8M0G
R2QCWTQIE87QBV;Nice product;Nice product;AF3QTFMFYOCXB5AQRGCPFGYLOXEA;B008YW8M0G
RHFP87WF4XV8F;;;AHUG6D2J2WHZ6AU62RNYKNEOZECQ;B097R3XH9R
R518SEQWS6UN3;Nice;Goid;AHZGY66J5FAIJFO6MDNGIIOF5YGA;B097R3XH9R
R2SSQY5IJHOMR9;Not a good dilvery by bajaj;Product is not working properly;AEDJTEMKFFN3UT7NI6Y2E4UKCJWQ;B097R3XH9R
R18ORA3QQMPD6D;Almost gud product but takes time for getting hot water;green light not blinking;AE73MTFALRYHY4XMK66FIAZBOMGQ;B097R3XH9R
R47L546EDBNEC;Uuummhh;Time required for getting hot is more and please provide fastners along to this gyser;AGMIJDZBYEDBG3KSC4CROY6AU4NA;B097R3XH9R
R2FMLW4ZS4UMFX;Good product;Value of money;AGXUEOA6W6AVCPVYOUKJ7BDKV5BQ;B097R3XH9R
R3SVFIOXQ99SOJ;Overall average to good product.;25 liter Shakthi Neo Cost Rs6k :- Initially it took 30 - 45 mins to heat the water.  Now its taking 15 to 30 mins.Recommended to install through the brand and they charge Rs200.Working fine. This is the second water heater. Earlier one also Bajaj and  I'm using from past 8 years. Still working good.;AFBZOJLKGDQJHZVHU4NLJBD33PSA;B097R3XH9R
R2QHH7W2X55NO9;Good;Heating time is quite longer than other geysers. Especially in peak. Cold it will take 15-20 mins.Installation should be provided.;AHAXRJE6A47L2U7ES3NCCMRWUZKQ;B097R3XH9R
R1DFQV12SBF48C;Save ur clothes;Useful for dark colour n delicate dress;AHS2AIH74SEVYE3K6Y44ZV7EASTQ;B08TM71L54
R2ZGW8UHY6BQD;Loved it.;What an amazing product. Was quite sceptical before buying it after reading all these mixed reviews but glad i did.Smoothens out the creases from dresses;AEPRLZ5V7YTPDBKOWW4P33N6V7DQ;B08TM71L54
R2K40LX6HLG4KR;Superb; coats;AGDJOZACINESSIVU4TICK2Y4BV4A;B08TM71L54
R2TWSF8LLSTBK3;Average product. Handy but has flaws.; woollens and any fabric which is otherwise non iron-able. Of course;AG2OT56YJBO6ZE5TZMWJ6GRXZ2QQ;B08TM71L54
R1SWDMF0MUV9S6;Takes time to cool; you cant expect it to crease out the cotton shirts but It is a very handy product;AHP6NED3QSRRORVGG4CIP5OWRJBQ;B08TM71L54
RPQO0HYCTUH5T; but overall good product; especially if you are travelling. Also;AEPGR5GLFQRW7GDYB26SWHN65ILA;B08TM71L54
R3EGTJAA4SWQD1;great product and really handy!; the steam sanitises the clothes making them odour free.The water tank is small and needs to be re-filled again after about 2 clothes but bigger tank would have made it heavy and difficult to operate.Overall;AHZAHAH55JLBTMSUY3Z6R2ASMCDQ;B08TM71L54
R3DIL16GD1YVNB;Great product..nd best to carry in traveling; good purchase.;AHCGXTWL243VQI4B7YZ4E7VO6M3A;B08TM71L54
RZO6XGE3P1DX;Good for small rooms;If u have to heat a small room you can definitely use this heater but people need to be near it to feel the heat.;AH7ZFZAWQV5VTWQHLXZYDGFDNJGQ;B0BPBXNQQT
R3RCHNNZ1GVHBL;Better;Product is nice and better only when you are close to it. It can't cool the small room atle;AHFM667GXYFTR3AUJA3PYCTQNTRQ;B0BPBXNQQT
R32VH8C2WKSPBO;Good quality;It is value for money and worth buying product;AHMVXMVFXD52BW23VR6LGK6ZVYLQ;B0BPBXNQQT
RHPUY1L6EN7BY;Nice product; best build quality in this price range;AFY4TSX2F5VE4VZOVGHWODY6YMXQ;B0BPBXNQQT
RIVPXD585WKHV;Good product;The nice product and light weight very easy usable product;AGE4VV5XHVOEH4P5GC4F6QP5WRQQ;B0BPBXNQQT
RJBJT7A32QWPV;Potable room heater;Good product value for money;AE65JZULZYSAXTA2EGDZEM6PBYPA;B0BPBXNQQT
R1E92T2MFYX7MK;Room heater is useful;I received the room heater it's really very good ;AHNDS2S3ENCHSKCCU22SVWH5UZKA;B0BPBXNQQT
R2K5O9IMJOXBEX;Good Heater;This is Very good product;AG5BPTCQ4ZU6JWWKH2KBGNLSLKCA;B0BPBXNQQT
R2YKA1GGN5SFQE;Good stuff;Okay;AF6LIODHEVBNHSICH65AHW3Q5K6Q;B00W56GLOQ
RTTEA9QADDEHQ;Perfect for small kitchen; I have to say the following 5 things.1. Quite noisy;AHHZ7QIHLGGULJCNSO6UZWGGA62Q;B00W56GLOQ
R1BDGOIPZLHU2G;Convenient for small quantity; but not much;AHSCIEU3X72XOBAMBBZTYIEWEFSQ;B00W56GLOQ
RM02DLDK8Q9KI;Nice and compact product; not at the level where your land lord will come down and tell you to keep the noise down.2. Lock is good and easy to clean.3. Plastic quality is good.4. Handy and easy too use.5. Do not make it grind or blend for more than a minute in a single stretch;AHOMYGLSLJLCOT7Z24PZSVJY3LJQ;B00W56GLOQ
R2FJWWKXNWRCSL;Nice product; the motor will start smoking.;AGAW2EDB3HCVCKBR6DVI33KGYI3Q;B00W56GLOQ
R1I0EQAJVORCDA; good small grinder /blender;I have a small kitchen;AGZPN7K6DUABDZNR6UPOWFJ2ISYQ;B00W56GLOQ
R29U6K5WH64OHN;Not satisfied.; so this is just perfect for me as it requires very less space on my countertop. Using it for the last 2 weeks and I am happy with its grinding capacity;AHTKACMLCVKP56U5L6GITRGPXIIQ;B00W56GLOQ
R1AWHL4BABVEDS;Good; design and blending performance so far. I prefer making small batches of homemade spices and baby food cereals so it's a very good option for me. It is  a good choice for powdering small quantities of spices. It comes with 2 blades- onefor grinding and the other for extraction. The extraction blade is suitable for making smoothies.;AF5IOS4YT454ICNOPYIIRH4HAHMA;B00W56GLOQ
ROFN3NUPDY258;Good product;I recently recived the product and have used only once;AGXV3SLRVNDIMF34OAZ3FYMCV7DQ;B01M5B0TPW
RIN8HIN341K9M;I haven't received my warranty bill inside; so review is basis that.Looks wise very sleek product and looks sturdy. Has a rubberised platform so that it doesnt move much when in motion.Works as expectedThis is more convenient in comparison to the handheld chopper which breaks easily. Borosil chopper has 2 year warranty as well so thats a plus.Will update as i use it more;AHCJWI5KSDFQ6AGUKQDLZD7N2KGA;B01M5B0TPW
R3EEILWVIR596A;Whisking attachment not received;Warranty bill card not available inside the package;AHIY6OJMTRL7DOBFBAIJSJ5NQU7Q;B01M5B0TPW
R212U2C7WSD2JX;Awesome;Didn't get the whisking blade. Amazon has only the option to return the product. The product is good hence I only want the whisking blade sent to me.;AELCD2X4OYQWZDW24WP73RIX3CMQ;B01M5B0TPW
R3WKLPJAQHGX0;Great Product! Go for it!!!;Finally;AGC7TKRMPSSFNK3OYGLFFOIHTTMQ;B01M5B0TPW
R2KTBHHUQRW3CA;Nice; i found the right box among multple amazon parcels I received and my neighbour handed over to me and it is perfectly working borosil electric chopper which is must have.;AEVXGIZBVYUMJBALJWOCBUI525MQ;B01M5B0TPW
R3HHOGWJYSJSB3;Good product .;I was looking for a durable and best chopper. Borosil make best products. I am using other borosil electronics for years and they are just great.This copper chop the veggies within 5 sec and outcome is just awesome. Go for it without any second thought.;AGMMRB4KCBUH7UG6WDXTJH4TTVBA;B01M5B0TPW
R3C57OMUNT7LU5;Must have for every kitchen;I liked this product. Chops even ginger in seconds.Made my cooking easier. The vegetables are chopped in even small sizes and can be added to chila or Paratha or even dosa flour for healthy diet for children.If you plan to buy one;AFAUAE5SWPAMT4HP5SG7TPGXPJNQ;B01M5B0TPW
RJ9UNCLT4UGVW;So far it is good. Purchased only in October 2022.;Purchaseed a couple of months back. So far it is good. When my daughter purchased a year back;AHS4CWP5EVS55YZCJPTJGOYTU3HA;B08CFJBZRK
R1WU3UJKULS586;Good; recently there was motor problem which was replaced under warranty.;AGHPR6EQTULPZKUROAS4OPAIUOCA;B08CFJBZRK
R1B72Y9UYMCWVG;Best product in best price range.;Product is good quality. Worth buying it;AFKFATTS6WN5ILCVN6CMRLYR7ADA;B08CFJBZRK
R23L241XIDFJB3;Average price good ;Well it is easy to use and less noisy. It comes with 750W of motor. So it provides more energy and grind in less time.;AFZRJWGYUFNULZQLL27PLZYMTYFA;B08CFJBZRK
RZ0VG2M2MCERQ;Good looking;Only juicer jar  is not good and other jar  very good design average product good ;AELE7DJLGDUM3LAQRBESEJDYTKGA;B08CFJBZRK
R22UFBT27YYXB;Create too much noise;Good products;AGX65SCI23EJZDXFUWB2TMZSWM5Q;B08CFJBZRK
R3MGVFU1ZMOBFD; overall good product;Create too much noise;AFIJ3YWPZ7XB2PZOM2VOCHGKZ6YQ;B08CFJBZRK
R2VOFP1CZA700L;Good; overall good product;AG4P3FAK356UYE52PQV6CJD2YHMQ;B08CFJBZRK
R3VGVVQLQT97ML;It's good ;It's working;AFWHK4LKZHJJVZKD23JDBSMYCTWA;B09ZTZ9N3Q
R1Y56E8635Y7QD;Good...;Good;AG4YW4O2PIYELIEF7RIWWELPR2IQ;B09ZTZ9N3Q
RT5YXKE0NNQ8F;Good Product;Good Product ;AG7KEHOTRQWYCFBB3YOYWNEEKOWA;B09ZTZ9N3Q
R2GEEMC0X545J5;Satisfied;Nice product;AG4VHCBBGV55FALKIZXY7Y66G2QA;B09ZTZ9N3Q
R3KWBNS9ODP471;Good for small room;Cant use for long hours. Good for small rooms and can be used for a minimum amount of time.;AFIVHFGYMXUH432ZHISVITBGO36A;B09ZTZ9N3Q
R3JEC32DYAIG6W;Unsure;Not sure if I can use overnight.;AE2QCA6OGX2KOV5CKDSU2S35R4LQ;B09ZTZ9N3Q
R1VD5AUGPRPO7H;Not bad;Nice bad high price;AHS4K4PMVZYWPO23PM2ZLSJBQOBA;B09ZTZ9N3Q
R17S3I8NWLC4F1;Don't bye it....;Please don't bye it;AHDZQ4ZYL7CHT6BLJE6QRKZ4ANIQ;B09ZTZ9N3Q
R2Q0HVU9HQYNAO;Nice;Nice product;AGX7Q447BYAOPUPJVHUBUYDFSEGA;B083P71WKK
R1OZZ5G1ZCM0EO;Good Quality;Small and handy!;AHVLQMNM6YIXWPWKQ4N4BZCH44ZQ;B083P71WKK
R1919QG9AN4GQK;Good product;https://m.media-amazon.com/images/I/71Bw5+wCBHL._SY88.jpg;AHABRYJJZ7XBTKLPL3QJVDI5JYSQ;B083P71WKK
R2VN0XDC0OW8L0;Product is good but some issues with it;Received the product with pressure stains on it otherwise the product is great.;AE7FBRGFEJAIKNXKMR47DB6P7TEQ;B083P71WKK
R1SEP4WEGNE51N;Good;Decent weighing scale;AG223GHNBRH433Q3MXBZ4GEXJH3A;B083P71WKK
R2ZWFXXHXYUE8T;Good product.; slightly on the smaller side but portable.;AESDIR7ZAVXUIFSH4C33SKBN2FFA;B083P71WKK
R1BRBMJQSQ0DYE;Good and easy to use;https://m.media-amazon.com/images/I/71I6rWU9s4L._SY88.jpg;AGY53IR3MDK7TCQ5DULDJEGUB56A;B083P71WKK
R1RPBTYBT8DYMT;Good one;I received the product today and it is very light;AFFN7AMQW7KD2KL7BSYMSV3IIUBA;B083P71WKK
R6J12JP3JTH6C;very good geyser and value for money;very good looking product and value for money;AFK6D62HRZSHP5W3DE5QGYUYJQEA;B097R4D42G
R248K7KLOFX63T;Only geyser comes with the box; only the water flow is very slow;AHRFERCLTLB3ZDZ7HP7ZK7C47NRQ;B097R4D42G
R2L9NIJL2B64D6;Good may be very good;You have to pay for installation;AFBEN3XNJW575CUUZZVH57LJNXKA;B097R4D42G
R3ABOR236EQ7BG;Good product;pipes n any additional taps which is required ;AFUGJHXELHJPICD2XOZKM5LYI2PQ;B097R4D42G
R1UHIUJB5KVIQJ;Accessories missing;Quick warm water received;AFUWAPZHIONWGZH6JSHBSMRX7B5Q;B097R4D42G
R1LB16AI14U5D7;Value for the money product; auto cut but increase in electricity bill;AHV5QA3S6VRKZVGXSXDQJUS4VMIQ;B097R4D42G
R2BB93LFDY6684;Excellent product;Nice product from bajaj. But installation charge is high. Rs 350 for bajaj installation service charge;AEC7I37QEPNKZBAK62I4W32FSVBA;B097R4D42G
R2434EOFPB1SHN;Worth For money; 230 for connecting pipes and 120 for wall Hanging screws. Total 700rs.;AGYE2FH2QXPNLL3DEMCGVQ3HCLDA;B097R4D42G
R1JTUZX1N4PB0Q;Heavy duty mixer grinder;Bosch TrueMixx Pro Mixer Grinder 1000 Watt-MGM8842MIN;AHSLOMUBZXIC52OGKOTLUNTGWYTQ;B07MKMFKPG
R3B09N3U7H83ID; delivers what it promises; BlackReview:I usually do not write reviews;AHQSHRRCDGZFLTMJRFNWVI67OEHQ;B07MKMFKPG
R1OTV47779RDA9;Works fast; but I felt I had to write this one;AEQKGESRWR6SUQP5ULBIYJ65HSFA;B07MKMFKPG
R2MQVFFGUF68HF;It's not working good I had bought in 2020 and the motor is making; because when I was researching which mixer to buy I found really bad reviews that do not do justice to the product. I went with the trust on Bosch brand name and am extremely satisfied with the product. I have been using it daily;AHSMUIBMREHNFF6KSRY4CFC255AQ;B07MKMFKPG
RNR1ZWXYAVZB1;Good machine but cap locks can be much better; sometimes multiple times in a day for past month during lockdown period. I hope this will help others.Mixer includes +capacity -1 Mixer body1 Plastic blender jar 1500ml + fruit filter;AFGM4HXDHOITFTWT3H4ILBD46Y3Q;B07MKMFKPG
R2D6WQYG47AV4E;Good ;1 Wet grinding jar 1500 ml1 Dry grinding jar 1000 ml1 Chutney grinding jar 400 ml1 extra Pounding Blade1 SpatulaBuild and overall appearance1. The mixer-grinder 1000 watt motor is extremely powerful.I have used it to grind both dry & wet ingredients such asgaram masala;AEKRUOFGND5373O77W4ZRW5H4ROQ;B07MKMFKPG
R2F9BO4HLTQ6YH;Great Mixer Grinder but not good for juices; idli/dosa mix;AFLR42HKKN7F2O7BC7GAZJLODZEA;B07MKMFKPG
R3NTM54N8T1YCL;Powerfull mixer grinder; Chana dal paste;AGOEYCHBYOAN53ZBHUMCS5GUSVTQ;B07MKMFKPG
R1B9VBHIA1B6YJ;Helthgenie product - Just received;Just received;AHELT4VFJYRAZDGAQPKJRJNHBTEA;B0949FPSFY
RTDFS7CJWZ7Z9; as of now looks good.; as of now looks good in this price range. Will use it for few months and update the review.;AFX2BHTN5ZAZ2DXPJQBJEV7OP4HA;B0949FPSFY
R1YP1C1QB10QCD;Product seems good. The batteries packed separately inside leaked.;Batteries has leaked inside the packing. Had to put new ones;AGVL5OEMHGK4CGEHMHI4VGNF3LVA;B0949FPSFY
RWBH0HJW2II45;Wonderful;Wonderful scale;AE4OFTARTQGROJSUYBZNK5N3EZHA;B0949FPSFY
R1FWK8U9SNC5ZM; but ...; means great look;AEYEJ5KQ2Z6WE3OQBH6AB5DMFPSQ;B0949FPSFY
R3OQFNCN0XCNKV;Good but it's plastic; good accuracy;AFU5GCXUVO5GKP4XFEITEMDSD7JQ;B0949FPSFY
R151B4W3HCJDLT;Good for now.; very lightweight and skinny and easy to store;AFWKJFBWRYWJF6IGYZF7JYNXLOIQ;B0949FPSFY
RCELKVG2GR6IG;Awesome product; and very easy to clean.So far so good;AH64ILF2YFTCGYWOGMFHTSD2OLJA;B0949FPSFY
R37CHVALZ1PLJG;Very nice;Product is good and color full;AEWWWALRID3B4CQQK7PMSARCRM7Q;B08F47T4X5
R2DLNWVOG65T2N;Works as it should; completely lived it;AF2QBWT5Z74JZHE3S77CUOB27DAA;B08F47T4X5
R1OXPNJF31B34Y;Not the best but value for money; go for it;AG3KQMTPNTYVQP6G2VVMDJAVISLQ;B08F47T4X5
R1VVNP7FCJG1NN;Value for money; very useful for everyone;AFL5X7LNIPQK32WX2QUOVSWPQWVQ;B08F47T4X5
R2JI9O83E5RUI;Useful product;No engineering. I wish they had come in good colours too.;AGOTH5WF7GFVYSVFB74QR6DFFJGQ;B08F47T4X5
